yearmonth,returnerid,returnername,gamescore,year,topn,rankGroupsReturner,rankGroupsServer,ones,returnerProbability,returnerFrequency
,325,Simone Bolelli,30-15,,100,,,1,.68194067,371
,325,Simone Bolelli,30-30,,100,,,1,.64684016,269
,325,Simone Bolelli,30-40,,100,,,1,.60714287,140
,325,Simone Bolelli,40-0,,100,,,1,.6813187,273
,325,Simone Bolelli,40-15,,100,,,1,.71470588,340
,325,Simone Bolelli,40-30,,100,,,1,.63099629,271
,325,Simone Bolelli,40-40,,100,,,1,.71351349,185
,325,Simone Bolelli,40-50,,100,,,1,.60493827,81
,325,Simone Bolelli,50-40,,100,,,1,.63190186,163
,331,Thiago Alves,0-0,,100,,,1,.71428573,21
,331,Thiago Alves,0-15,,100,,,1,.5,6
,331,Thiago Alves,0-30,,100,,,1,.66666669,3
,331,Thiago Alves,0-40,,100,,,1,1,1
,331,Thiago Alves,15-0,,100,,,1,.80000001,15
,331,Thiago Alves,15-15,,100,,,1,.5,6
,331,Thiago Alves,15-30,,100,,,1,.60000002,5
,331,Thiago Alves,15-40,,100,,,1,0,3
,331,Thiago Alves,30-0,,100,,,1,.83333331,12
,331,Thiago Alves,30-15,,100,,,1,1,5
,331,Thiago Alves,30-30,,100,,,1,.66666669,3
,331,Thiago Alves,30-40,,100,,,1,0,1
,331,Thiago Alves,40-0,,100,,,1,.80000001,10
,331,Thiago Alves,40-15,,100,,,1,.85714287,7
,331,Thiago Alves,40-30,,100,,,1,.33333334,3
,331,Thiago Alves,40-40,,100,,,1,1,2
,331,Thiago Alves,40-50,,100,,,1,0,1
,331,Thiago Alves,50-40,,100,,,1,.5,2
,336,Facundo Bagnis,0-0,,100,,,1,.63909775,133
,336,Facundo Bagnis,0-15,,100,,,1,.72916669,48
,336,Facundo Bagnis,0-30,,100,,,1,.30769232,13
,336,Facundo Bagnis,0-40,,100,,,1,.66666669,9
,336,Facundo Bagnis,15-0,,100,,,1,.64705884,85
,336,Facundo Bagnis,15-15,,100,,,1,.58461541,65
,336,Facundo Bagnis,15-30,,100,,,1,.61290324,31
,336,Facundo Bagnis,15-40,,100,,,1,.72222221,18
,336,Facundo Bagnis,30-0,,100,,,1,.69090909,55
,336,Facundo Bagnis,30-15,,100,,,1,.67272729,55
,336,Facundo Bagnis,30-30,,100,,,1,.62162161,37
,336,Facundo Bagnis,30-40,,100,,,1,.55555558,27
,336,Facundo Bagnis,40-0,,100,,,1,.63157892,38
,336,Facundo Bagnis,40-15,,100,,,1,.7647059,51
,336,Facundo Bagnis,40-30,,100,,,1,.6857143,35
,336,Facundo Bagnis,40-40,,100,,,1,.61538464,26
,336,Facundo Bagnis,40-50,,100,,,1,.73333335,15
,336,Facundo Bagnis,50-40,,100,,,1,.5,22
,337,Ivan Dodig,0-0,,100,,,1,.6462481,1306
,337,Ivan Dodig,0-15,,100,,,1,.63203466,462
,337,Ivan Dodig,0-30,,100,,,1,.56470591,170
,337,Ivan Dodig,0-40,,100,,,1,.5945946,74
,337,Ivan Dodig,15-0,,100,,,1,.66113746,844
,337,Ivan Dodig,15-15,,100,,,1,.65743947,578
,337,Ivan Dodig,15-30,,100,,,1,.59183675,294
,337,Ivan Dodig,15-40,,100,,,1,.53048778,164
,337,Ivan Dodig,30-0,,100,,,1,.65770608,558
,337,Ivan Dodig,30-15,,100,,,1,.63572681,571
,337,Ivan Dodig,30-30,,100,,,1,.59947646,382
,337,Ivan Dodig,30-40,,100,,,1,.59583336,240
,337,Ivan Dodig,40-0,,100,,,1,.65395093,367
,337,Ivan Dodig,40-15,,100,,,1,.63061225,490
,337,Ivan Dodig,40-30,,100,,,1,.67073172,410
,337,Ivan Dodig,40-40,,100,,,1,.67985612,278
,337,Ivan Dodig,40-50,,100,,,1,.65441179,136
,337,Ivan Dodig,50-40,,100,,,1,.58227849,237
,338,Filip Peliwo,0-0,,100,,,1,.56923079,65
,338,Filip Peliwo,0-15,,100,,,1,.60714287,28
,338,Filip Peliwo,0-30,,100,,,1,.45454547,11
,338,Filip Peliwo,0-40,,100,,,1,.66666669,6
,338,Filip Peliwo,15-0,,100,,,1,.5945946,37
,338,Filip Peliwo,15-15,,100,,,1,.71875,32
,338,Filip Peliwo,15-30,,100,,,1,.64285713,14
,338,Filip Peliwo,15-40,,100,,,1,.55555558,9
,338,Filip Peliwo,30-0,,100,,,1,.72727275,22
,338,Filip Peliwo,30-15,,100,,,1,.48275861,29
,338,Filip Peliwo,30-30,,100,,,1,.70833331,24
,338,Filip Peliwo,30-40,,100,,,1,.58333331,12
,338,Filip Peliwo,40-0,,100,,,1,.4375,16
,338,Filip Peliwo,40-15,,100,,,1,.73913044,23
,338,Filip Peliwo,40-30,,100,,,1,.69565219,23
,338,Filip Peliwo,40-40,,100,,,1,.85714287,14
,338,Filip Peliwo,40-50,,100,,,1,1,2
,338,Filip Peliwo,50-40,,100,,,1,.71428573,14
,344,Donald Young,0-0,,100,,,1,.62391514,1037
,344,Donald Young,0-15,,100,,,1,.62564105,390
,344,Donald Young,0-30,,100,,,1,.56849313,146
,344,Donald Young,0-40,,100,,,1,.5714286,63
,344,Donald Young,15-0,,100,,,1,.62191355,648
,344,Donald Young,15-15,,100,,,1,.65644169,489
,344,Donald Young,15-30,,100,,,1,.64143425,251
,344,Donald Young,15-40,,100,,,1,.55555558,126
,344,Donald Young,30-0,,100,,,1,.61786598,403
,344,Donald Young,30-15,,100,,,1,.64210528,475
,344,Donald Young,30-30,,100,,,1,.66767371,331
,344,Donald Young,30-40,,100,,,1,.62222224,180
,344,Donald Young,40-0,,100,,,1,.63855422,249
,344,Donald Young,40-15,,100,,,1,.59493673,395
,344,Donald Young,40-30,,100,,,1,.62894738,380
,344,Donald Young,40-40,,100,,,1,.54940712,253
,344,Donald Young,40-50,,100,,,1,.58620691,145
,344,Donald Young,50-40,,100,,,1,.58115184,191
,346,Dominic Inglot,0-0,,100,,,1,.60000002,10
,346,Dominic Inglot,0-15,,100,,,1,.75,4
,346,Dominic Inglot,0-30,,100,,,1,1,1
,346,Dominic Inglot,15-0,,100,,,1,.66666669,6
,346,Dominic Inglot,15-15,,100,,,1,.80000001,5
,346,Dominic Inglot,15-30,,100,,,1,1,2
,346,Dominic Inglot,30-0,,100,,,1,.5,4
,346,Dominic Inglot,30-15,,100,,,1,.83333331,6
,346,Dominic Inglot,30-30,,100,,,1,.66666669,3
,346,Dominic Inglot,30-40,,100,,,1,1,1
,346,Dominic Inglot,40-0,,100,,,1,.5,2
,346,Dominic Inglot,40-15,,100,,,1,1,6
,346,Dominic Inglot,40-30,,100,,,1,1,2
,346,Dominic Inglot,40-40,,100,,,1,1,1
,346,Dominic Inglot,50-40,,100,,,1,0,1
,348,Mikhail Ledovskikh,0-0,,100,,,1,.69230771,26
,348,Mikhail Ledovskikh,0-15,,100,,,1,.625,8
,348,Mikhail Ledovskikh,0-30,,100,,,1,.66666669,3
,348,Mikhail Ledovskikh,0-40,,100,,,1,0,1
,348,Mikhail Ledovskikh,15-0,,100,,,1,.66666669,18
,348,Mikhail Ledovskikh,15-15,,100,,,1,.72727275,11
,348,Mikhail Ledovskikh,15-30,,100,,,1,.80000001,5
,348,Mikhail Ledovskikh,15-40,,100,,,1,0,1
,348,Mikhail Ledovskikh,30-0,,100,,,1,.83333331,12
,348,Mikhail Ledovskikh,30-15,,100,,,1,.5,10
,348,Mikhail Ledovskikh,30-30,,100,,,1,.77777779,9
,348,Mikhail Ledovskikh,30-40,,100,,,1,.5,2
,348,Mikhail Ledovskikh,40-0,,100,,,1,.89999998,10
,348,Mikhail Ledovskikh,40-15,,100,,,1,.66666669,6
,348,Mikhail Ledovskikh,40-30,,100,,,1,.77777779,9
,348,Mikhail Ledovskikh,40-40,,100,,,1,.66666669,3
,348,Mikhail Ledovskikh,40-50,,100,,,1,1,2
,348,Mikhail Ledovskikh,50-40,,100,,,1,.66666669,3
,349,Artem Sitak,0-0,,100,,,1,.68181819,22
,349,Artem Sitak,0-15,,100,,,1,.14285715,7
,349,Artem Sitak,0-30,,100,,,1,.33333334,6
,349,Artem Sitak,0-40,,100,,,1,.5,4
,349,Artem Sitak,15-0,,100,,,1,.53333336,15
,349,Artem Sitak,15-15,,100,,,1,.75,8
,349,Artem Sitak,15-30,,100,,,1,.5,4
,349,Artem Sitak,15-40,,100,,,1,.75,4
,349,Artem Sitak,30-0,,100,,,1,.75,8
,349,Artem Sitak,30-15,,100,,,1,.625,8
,349,Artem Sitak,30-30,,100,,,1,.80000001,5
,349,Artem Sitak,30-40,,100,,,1,.5,4
,349,Artem Sitak,40-0,,100,,,1,1,6
,349,Artem Sitak,40-15,,100,,,1,.80000001,5
,349,Artem Sitak,40-30,,100,,,1,.60000002,5
,349,Artem Sitak,40-40,,100,,,1,.75,4
,349,Artem Sitak,40-50,,100,,,1,1,1
,349,Artem Sitak,50-40,,100,,,1,.25,4
,350,Tommy Robredo,0-0,,100,,,1,.62967503,1631
,350,Tommy Robredo,0-15,,100,,,1,.63681591,603
,350,Tommy Robredo,0-30,,100,,,1,.6438356,219
,350,Tommy Robredo,0-40,,100,,,1,.53846157,78
,350,Tommy Robredo,15-0,,100,,,1,.64556962,1027
,350,Tommy Robredo,15-15,,100,,,1,.66889185,749
,350,Tommy Robredo,15-30,,100,,,1,.59125966,389
,350,Tommy Robredo,15-40,,100,,,1,.64179105,201
,350,Tommy Robredo,30-0,,100,,,1,.67420816,663
,350,Tommy Robredo,30-15,,100,,,1,.59972107,717
,350,Tommy Robredo,30-30,,100,,,1,.61003864,518
,350,Tommy Robredo,30-40,,100,,,1,.58006042,331
,350,Tommy Robredo,40-0,,100,,,1,.64429528,447
,350,Tommy Robredo,40-15,,100,,,1,.67402375,589
,350,Tommy Robredo,40-30,,100,,,1,.60552269,507
,350,Tommy Robredo,40-40,,100,,,1,.63010204,392
,350,Tommy Robredo,40-50,,100,,,1,.63212436,193
,350,Tommy Robredo,50-40,,100,,,1,.66261399,329
,355,Igor Sijsling,0-0,,100,,,1,.67174679,853
,355,Igor Sijsling,0-15,,100,,,1,.64642859,280
,355,Igor Sijsling,0-30,,100,,,1,.52525252,99
,355,Igor Sijsling,0-40,,100,,,1,.59574467,47
,355,Igor Sijsling,15-0,,100,,,1,.64685315,572
,355,Igor Sijsling,15-15,,100,,,1,.66666669,384
,355,Igor Sijsling,15-30,,100,,,1,.68333334,180
,355,Igor Sijsling,15-40,,100,,,1,.61176473,85
,355,Igor Sijsling,30-0,,100,,,1,.6783784,370
,355,Igor Sijsling,30-15,,100,,,1,.66933334,375
,355,Igor Sijsling,30-30,,100,,,1,.58704454,247
,355,Igor Sijsling,30-40,,100,,,1,.59740257,154
,355,Igor Sijsling,40-0,,100,,,1,.68650794,252
,355,Igor Sijsling,40-15,,100,,,1,.69604862,329
,355,Igor Sijsling,40-30,,100,,,1,.69387758,245
,355,Igor Sijsling,40-40,,100,,,1,.59281439,167
,355,Igor Sijsling,40-50,,100,,,1,.67441863,86
,355,Igor Sijsling,50-40,,100,,,1,.63235295,136
,356,Giovanni Lapentti,0-0,,100,,,1,.73333335,15
,356,Giovanni Lapentti,0-15,,100,,,1,.75,4
,356,Giovanni Lapentti,0-30,,100,,,1,1,1
,356,Giovanni Lapentti,15-0,,100,,,1,.72727275,11
,356,Giovanni Lapentti,15-15,,100,,,1,.5,6
,356,Giovanni Lapentti,15-30,,100,,,1,.75,4
,356,Giovanni Lapentti,15-40,,100,,,1,1,1
,356,Giovanni Lapentti,30-0,,100,,,1,.625,8
,356,Giovanni Lapentti,30-15,,100,,,1,.33333334,6
,356,Giovanni Lapentti,30-30,,100,,,1,.71428573,7
,356,Giovanni Lapentti,30-40,,100,,,1,1,3
,356,Giovanni Lapentti,40-0,,100,,,1,.60000002,5
,356,Giovanni Lapentti,40-15,,100,,,1,1,4
,356,Giovanni Lapentti,40-30,,100,,,1,.60000002,5
,356,Giovanni Lapentti,40-40,,100,,,1,.80000001,5
,356,Giovanni Lapentti,40-50,,100,,,1,1,1
,356,Giovanni Lapentti,50-40,,100,,,1,.5,4
,357,Yuki Bhambri,0-0,,100,,,1,.57692307,52
,357,Yuki Bhambri,0-15,,100,,,1,.63636363,22
,357,Yuki Bhambri,0-30,,100,,,1,1,8
,357,Yuki Bhambri,15-0,,100,,,1,.69999999,30
,357,Yuki Bhambri,15-15,,100,,,1,.69565219,23
,357,Yuki Bhambri,15-30,,100,,,1,.46666667,15
,357,Yuki Bhambri,15-40,,100,,,1,.25,8
,357,Yuki Bhambri,30-0,,100,,,1,.61904764,21
,357,Yuki Bhambri,30-15,,100,,,1,.66666669,24
,357,Yuki Bhambri,30-30,,100,,,1,.53333336,15
,357,Yuki Bhambri,30-40,,100,,,1,.66666669,9
,357,Yuki Bhambri,40-0,,100,,,1,.76923078,13
,357,Yuki Bhambri,40-15,,100,,,1,.68421054,19
,357,Yuki Bhambri,40-30,,100,,,1,.5,14
,357,Yuki Bhambri,40-40,,100,,,1,.69230771,13
,357,Yuki Bhambri,40-50,,100,,,1,.75,4
,357,Yuki Bhambri,50-40,,100,,,1,.63636363,11
,358,Kevin Anderson,0-0,,100,,,1,.6856634,2246
,358,Kevin Anderson,0-15,,100,,,1,.6331445,706
,358,Kevin Anderson,0-30,,100,,,1,.66023165,259
,358,Kevin Anderson,0-40,,100,,,1,.625,88
,358,Kevin Anderson,15-0,,100,,,1,.66688311,1540
,358,Kevin Anderson,15-15,,100,,,1,.70551509,961
,358,Kevin Anderson,15-30,,100,,,1,.62030905,453
,358,Kevin Anderson,15-40,,100,,,1,.67400879,227
,358,Kevin Anderson,30-0,,100,,,1,.68549174,1027
,358,Kevin Anderson,30-15,,100,,,1,.63700002,1000
,358,Kevin Anderson,30-30,,100,,,1,.68062013,645
,358,Kevin Anderson,30-40,,100,,,1,.66852367,359
,358,Kevin Anderson,40-0,,100,,,1,.69176137,704
,358,Kevin Anderson,40-15,,100,,,1,.68032789,854
,358,Kevin Anderson,40-30,,100,,,1,.63623595,712
,358,Kevin Anderson,40-40,,100,,,1,.66132265,499
,358,Kevin Anderson,40-50,,100,,,1,.58490568,212
,358,Kevin Anderson,50-40,,100,,,1,.6489104,413
,359,Mikhail Elgin,0-0,,100,,,1,.6875,16
,359,Mikhail Elgin,0-15,,100,,,1,.60000002,5
,359,Mikhail Elgin,0-30,,100,,,1,0,2
,359,Mikhail Elgin,0-40,,100,,,1,.5,2
,359,Mikhail Elgin,15-0,,100,,,1,.63636363,11
,359,Mikhail Elgin,15-15,,100,,,1,.5714286,7
,359,Mikhail Elgin,15-30,,100,,,1,.66666669,3
,359,Mikhail Elgin,15-40,,100,,,1,.5,2
,359,Mikhail Elgin,30-0,,100,,,1,1,7
,359,Mikhail Elgin,30-15,,100,,,1,1,4
,359,Mikhail Elgin,30-30,,100,,,1,1,2
,359,Mikhail Elgin,30-40,,100,,,1,1,1
,359,Mikhail Elgin,40-0,,100,,,1,.5714286,7
,359,Mikhail Elgin,40-15,,100,,,1,.5714286,7
,359,Mikhail Elgin,40-30,,100,,,1,.40000001,5
,359,Mikhail Elgin,40-40,,100,,,1,.5,4
,359,Mikhail Elgin,40-50,,100,,,1,.5,2
,359,Mikhail Elgin,50-40,,100,,,1,.33333334,3
,360,Jimmy Wang,0-0,,100,,,1,.59375,128
,360,Jimmy Wang,0-15,,100,,,1,.69230771,52
,360,Jimmy Wang,0-30,,100,,,1,.8125,16
,360,Jimmy Wang,0-40,,100,,,1,.66666669,3
,360,Jimmy Wang,15-0,,100,,,1,.67105263,76
,360,Jimmy Wang,15-15,,100,,,1,.62295079,61
,360,Jimmy Wang,15-30,,100,,,1,.75,36
,360,Jimmy Wang,15-40,,100,,,1,.45454547,11
,360,Jimmy Wang,30-0,,100,,,1,.627451,51
,360,Jimmy Wang,30-15,,100,,,1,.75438595,57
,360,Jimmy Wang,30-30,,100,,,1,.46341464,41
,360,Jimmy Wang,30-40,,100,,,1,.55555558,27
,360,Jimmy Wang,40-0,,100,,,1,.78125,32
,360,Jimmy Wang,40-15,,100,,,1,.69999999,50
,360,Jimmy Wang,40-30,,100,,,1,.55882353,34
,360,Jimmy Wang,40-40,,100,,,1,.66666669,30
,360,Jimmy Wang,40-50,,100,,,1,.78571427,14
,360,Jimmy Wang,50-40,,100,,,1,.68965518,29
,362,Nikola Mektic,0-0,,100,,,1,.77777779,18
,362,Nikola Mektic,0-15,,100,,,1,.5,4
,362,Nikola Mektic,0-30,,100,,,1,0,2
,362,Nikola Mektic,0-40,,100,,,1,1,2
,362,Nikola Mektic,15-0,,100,,,1,.71428573,14
,362,Nikola Mektic,15-15,,100,,,1,.66666669,6
,362,Nikola Mektic,15-30,,100,,,1,.5,2
,362,Nikola Mektic,15-40,,100,,,1,.66666669,3
,362,Nikola Mektic,30-0,,100,,,1,.89999998,10
,362,Nikola Mektic,30-15,,100,,,1,.80000001,5
,362,Nikola Mektic,30-30,,100,,,1,1,2
,362,Nikola Mektic,30-40,,100,,,1,0,2
,362,Nikola Mektic,40-0,,100,,,1,.55555558,9
,362,Nikola Mektic,40-15,,100,,,1,.5,8
,362,Nikola Mektic,40-30,,100,,,1,.66666669,6
,362,Nikola Mektic,40-40,,100,,,1,1,2
,362,Nikola Mektic,50-40,,100,,,1,1,2
,363,Romain Jouan,0-0,,100,,,1,.69230771,26
,363,Romain Jouan,0-15,,100,,,1,.25,8
,363,Romain Jouan,0-30,,100,,,1,.66666669,6
,363,Romain Jouan,0-40,,100,,,1,0,2
,363,Romain Jouan,15-0,,100,,,1,.77777779,18
,363,Romain Jouan,15-15,,100,,,1,1,6
,363,Romain Jouan,15-30,,100,,,1,1,4
,363,Romain Jouan,30-0,,100,,,1,.5714286,14
,363,Romain Jouan,30-15,,100,,,1,.33333334,12
,363,Romain Jouan,30-30,,100,,,1,.66666669,12
,363,Romain Jouan,30-40,,100,,,1,.5,4
,363,Romain Jouan,40-0,,100,,,1,1,8
,363,Romain Jouan,40-15,,100,,,1,.5,4
,363,Romain Jouan,40-30,,100,,,1,.80000001,10
,363,Romain Jouan,40-40,,100,,,1,.5,4
,363,Romain Jouan,40-50,,100,,,1,0,2
,363,Romain Jouan,50-40,,100,,,1,1,2
,364,Chuhan Wang,0-0,,100,,,1,.63157892,19
,364,Chuhan Wang,0-15,,100,,,1,.85714287,7
,364,Chuhan Wang,0-30,,100,,,1,1,1
,364,Chuhan Wang,15-0,,100,,,1,.75,12
,364,Chuhan Wang,15-15,,100,,,1,.55555558,9
,364,Chuhan Wang,15-30,,100,,,1,.60000002,5
,364,Chuhan Wang,15-40,,100,,,1,1,2
,364,Chuhan Wang,30-0,,100,,,1,.55555558,9
,364,Chuhan Wang,30-15,,100,,,1,.77777779,9
,364,Chuhan Wang,30-30,,100,,,1,.60000002,5
,364,Chuhan Wang,30-40,,100,,,1,.75,4
,364,Chuhan Wang,40-0,,100,,,1,.80000001,5
,364,Chuhan Wang,40-15,,100,,,1,1,8
,364,Chuhan Wang,40-30,,100,,,1,.66666669,3
,364,Chuhan Wang,40-40,,100,,,1,.5,4
,364,Chuhan Wang,40-50,,100,,,1,.5,2
,364,Chuhan Wang,50-40,,100,,,1,.33333334,3
,367,Nathan Pasha,0-0,,100,,,1,.69999999,10
,367,Nathan Pasha,0-15,,100,,,1,.66666669,3
,367,Nathan Pasha,0-30,,100,,,1,1,1
,367,Nathan Pasha,15-0,,100,,,1,.5714286,7
,367,Nathan Pasha,15-15,,100,,,1,.80000001,5
,367,Nathan Pasha,15-30,,100,,,1,.5,2
,367,Nathan Pasha,15-40,,100,,,1,0,1
,367,Nathan Pasha,30-0,,100,,,1,1,4
,367,Nathan Pasha,30-15,,100,,,1,.75,4
,367,Nathan Pasha,30-30,,100,,,1,1,2
,367,Nathan Pasha,40-0,,100,,,1,.75,4
,367,Nathan Pasha,40-15,,100,,,1,.75,4
,367,Nathan Pasha,40-30,,100,,,1,.66666669,3
,367,Nathan Pasha,40-40,,100,,,1,1,1
,367,Nathan Pasha,50-40,,100,,,1,1,1
,368,Amir Weintraub,0-0,,100,,,1,.64814812,54
,368,Amir Weintraub,0-15,,100,,,1,.7368421,19
,368,Amir Weintraub,0-30,,100,,,1,.60000002,5
,368,Amir Weintraub,0-40,,100,,,1,.5,2
,368,Amir Weintraub,15-0,,100,,,1,.74285716,35
,368,Amir Weintraub,15-15,,100,,,1,.47826087,23
,368,Amir Weintraub,15-30,,100,,,1,.60000002,15
,368,Amir Weintraub,15-40,,100,,,1,.71428573,7
,368,Amir Weintraub,30-0,,100,,,1,.80769229,26
,368,Amir Weintraub,30-15,,100,,,1,.625,16
,368,Amir Weintraub,30-30,,100,,,1,.66666669,15
,368,Amir Weintraub,30-40,,100,,,1,.69999999,10
,368,Amir Weintraub,40-0,,100,,,1,.80952382,21
,368,Amir Weintraub,40-15,,100,,,1,.64285713,14
,368,Amir Weintraub,40-30,,100,,,1,.60000002,15
,368,Amir Weintraub,40-40,,100,,,1,.84615386,13
,368,Amir Weintraub,40-50,,100,,,1,.80000001,5
,368,Amir Weintraub,50-40,,100,,,1,.33333334,12
,371,Borna Coric,0-0,,100,,,1,.59966779,602
,371,Borna Coric,0-15,,100,,,1,.60165977,241
,371,Borna Coric,0-30,,100,,,1,.60416669,96
,371,Borna Coric,0-40,,100,,,1,.65789473,38
,371,Borna Coric,15-0,,100,,,1,.62326872,361
,371,Borna Coric,15-15,,100,,,1,.56939501,281
,371,Borna Coric,15-30,,100,,,1,.64804471,179
,371,Borna Coric,15-40,,100,,,1,.56818181,88
,371,Borna Coric,30-0,,100,,,1,.65777779,225
,371,Borna Coric,30-15,,100,,,1,.64978904,237
,371,Borna Coric,30-30,,100,,,1,.66331661,199
,371,Borna Coric,30-40,,100,,,1,.61538464,117
,371,Borna Coric,40-0,,100,,,1,.7027027,148
,371,Borna Coric,40-15,,100,,,1,.69696969,198
,371,Borna Coric,40-30,,100,,,1,.63541669,192
,371,Borna Coric,40-40,,100,,,1,.47887325,142
,371,Borna Coric,40-50,,100,,,1,.60714287,84
,371,Borna Coric,50-40,,100,,,1,.63999999,100
,373,Yoshihito Nishioka,0-0,,100,,,1,.62962961,54
,373,Yoshihito Nishioka,0-15,,100,,,1,.55000001,20
,373,Yoshihito Nishioka,0-30,,100,,,1,.55555558,9
,373,Yoshihito Nishioka,0-40,,100,,,1,.5,4
,373,Yoshihito Nishioka,15-0,,100,,,1,.70588237,34
,373,Yoshihito Nishioka,15-15,,100,,,1,.61904764,21
,373,Yoshihito Nishioka,15-30,,100,,,1,.46153846,13
,373,Yoshihito Nishioka,15-40,,100,,,1,.66666669,9
,373,Yoshihito Nishioka,30-0,,100,,,1,.75,24
,373,Yoshihito Nishioka,30-15,,100,,,1,.63157892,19
,373,Yoshihito Nishioka,30-30,,100,,,1,.38461539,13
,373,Yoshihito Nishioka,30-40,,100,,,1,.64285713,14
,373,Yoshihito Nishioka,40-0,,100,,,1,.6111111,18
,373,Yoshihito Nishioka,40-15,,100,,,1,.84210527,19
,373,Yoshihito Nishioka,40-30,,100,,,1,.75,8
,373,Yoshihito Nishioka,40-40,,100,,,1,.90909094,11
,373,Yoshihito Nishioka,40-50,,100,,,1,0,2
,373,Yoshihito Nishioka,50-40,,100,,,1,.89999998,10
,374,David Nalbandian,0-0,,100,,,1,.63685155,559
,374,David Nalbandian,0-15,,100,,,1,.56157637,203
,374,David Nalbandian,0-30,,100,,,1,.53932583,89
,374,David Nalbandian,0-40,,100,,,1,.56097561,41
,374,David Nalbandian,15-0,,100,,,1,.61516851,356
,374,David Nalbandian,15-15,,100,,,1,.5737052,251
,374,David Nalbandian,15-30,,100,,,1,.60000002,155
,374,David Nalbandian,15-40,,100,,,1,.67058825,85
,374,David Nalbandian,30-0,,100,,,1,.60273975,219
,374,David Nalbandian,30-15,,100,,,1,.67532468,231
,374,David Nalbandian,30-30,,100,,,1,.61309522,168
,374,David Nalbandian,30-40,,100,,,1,.63934427,122
,374,David Nalbandian,40-0,,100,,,1,.65909094,132
,374,David Nalbandian,40-15,,100,,,1,.60696518,201
,374,David Nalbandian,40-30,,100,,,1,.62087911,182
,374,David Nalbandian,40-40,,100,,,1,.59183675,147
,374,David Nalbandian,40-50,,100,,,1,.49350649,77
,374,David Nalbandian,50-40,,100,,,1,.67256635,113
,378,Martin Fischer,0-0,,100,,,1,.57407409,54
,378,Martin Fischer,0-15,,100,,,1,.39130434,23
,378,Martin Fischer,0-30,,100,,,1,.42857143,14
,378,Martin Fischer,0-40,,100,,,1,.5,8
,378,Martin Fischer,15-0,,100,,,1,.61290324,31
,378,Martin Fischer,15-15,,100,,,1,.61904764,21
,378,Martin Fischer,15-30,,100,,,1,.64285713,14
,378,Martin Fischer,15-40,,100,,,1,.8888889,9
,378,Martin Fischer,30-0,,100,,,1,.63157892,19
,378,Martin Fischer,30-15,,100,,,1,.80000001,20
,378,Martin Fischer,30-30,,100,,,1,.46153846,13
,378,Martin Fischer,30-40,,100,,,1,.40000001,15
,378,Martin Fischer,40-0,,100,,,1,.66666669,12
,378,Martin Fischer,40-15,,100,,,1,.75,20
,378,Martin Fischer,40-30,,100,,,1,.72727275,11
,378,Martin Fischer,40-40,,100,,,1,.55555558,9
,378,Martin Fischer,40-50,,100,,,1,.5,6
,378,Martin Fischer,50-40,,100,,,1,.66666669,6
,380,Prakash Amritraj,0-0,,100,,,1,.65789473,38
,380,Prakash Amritraj,0-15,,100,,,1,.69230771,13
,380,Prakash Amritraj,0-30,,100,,,1,.75,4
