returnername,gamescore,returnPointProbability,returnPointFreq,opponentScore,playerScore
Juan Martin del Potro,100-101,1,1,7,7
Juan Martin del Potro,100-102,0,1,7,7
Juan Martin del Potro,101-102,.33333334,3,7,7
Juan Martin del Potro,101-103,0,1,7,7
Juan Martin del Potro,102-102,1,2,7,7
Juan Martin del Potro,102-105,0,2,7,7
Juan Martin del Potro,103-102,0,1,7,7
Juan Martin del Potro,103-104,0,1,7,7
Juan Martin del Potro,103-105,.5,2,7,7
Juan Martin del Potro,104-102,1,1,7,7
Juan Martin del Potro,104-104,0,1,7,7
Juan Martin del Potro,105-104,0,1,7,7
Juan Martin del Potro,105-106,0,1,7,8
Juan Martin del Potro,106-104,0,1,8,7
Juan Martin del Potro,106-105,0,1,8,7
Juan Martin del Potro,106-106,0,1,8,8
Juan Martin del Potro,108-107,0,1,8,8
Juan Martin del Potro,15-0,.38709676,31,1,0
Juan Martin del Potro,15-15,.23809524,21,1,1
Juan Martin del Potro,15-30,.625,8,1,2
Juan Martin del Potro,15-40,.42857143,7,1,3
Juan Martin del Potro,30-0,.2631579,19,2,0
Juan Martin del Potro,30-15,.2857143,21,2,1
Juan Martin del Potro,30-30,.11111111,9,2,2
Juan Martin del Potro,30-40,.2,5,2,3
Juan Martin del Potro,40-0,.35714287,14,3,0
Juan Martin del Potro,40-15,.25,20,3,1
Juan Martin del Potro,40-30,.30769232,13,3,2
Juan Martin del Potro,40-40,.30000001,10,3,3
Juan Martin del Potro,40-50,.66666669,3,3,4
Juan Martin del Potro,50-40,.14285715,7,4,3
Lukas Lacko,0-0,.37426901,171,0,0
Lukas Lacko,0-15,.296875,64,0,1
Lukas Lacko,0-30,.31578946,19,0,2
Lukas Lacko,0-40,.16666667,6,0,3
Lukas Lacko,100-100,0,3,7,7
Lukas Lacko,100-101,0,1,7,7
Lukas Lacko,101-100,0,2,7,7
Lukas Lacko,101-101,0,1,7,7
Lukas Lacko,101-102,0,1,7,7
Lukas Lacko,102-100,.5,2,7,7
Lukas Lacko,102-101,.5,2,7,7
Lukas Lacko,102-102,.5,2,7,7
Lukas Lacko,102-103,.5,2,7,7
Lukas Lacko,102-104,0,1,7,7
Lukas Lacko,103-101,0,1,7,7
Lukas Lacko,103-103,1,1,7,7
Lukas Lacko,103-106,0,1,7,8
Lukas Lacko,104-103,0,3,7,7
Lukas Lacko,104-105,0,1,7,7
Lukas Lacko,104-106,1,1,7,8
Lukas Lacko,105-100,0,1,7,7
Lukas Lacko,105-103,.66666669,3,7,7
Lukas Lacko,105-105,0,1,7,7
Lukas Lacko,105-106,0,1,7,8
Lukas Lacko,106-100,0,1,8,7
Lukas Lacko,106-105,0,1,8,7
Lukas Lacko,106-106,0,1,8,8
Lukas Lacko,106-107,0,1,8,8
Lukas Lacko,107-107,0,1,8,8
Lukas Lacko,107-108,0,1,8,8
Lukas Lacko,108-108,0,1,8,8
Lukas Lacko,109-110,0,1,8,8
Lukas Lacko,110-110,0,1,8,8
Lukas Lacko,15-0,.26168224,107,1,0
Lukas Lacko,15-15,.34246576,73,1,1
Lukas Lacko,15-30,.44736841,38,1,2
Lukas Lacko,15-40,.40909091,22,1,3
Lukas Lacko,30-0,.31645569,79,2,0
Lukas Lacko,30-15,.2739726,73,2,1
Lukas Lacko,30-30,.39024389,41,2,2
Lukas Lacko,30-40,.24137931,29,2,3
Lukas Lacko,40-0,.33333334,54,3,0
Lukas Lacko,40-15,.30985916,71,3,1
Lukas Lacko,40-30,.44680852,47,3,2
Lukas Lacko,40-40,.41379312,87,3,3
Lukas Lacko,40-50,.22222222,36,3,4
Lukas Lacko,50-40,.3137255,51,4,3
Andrey Kuznetsov,0-0,.36206895,232,0,0
Andrey Kuznetsov,0-15,.45238096,84,0,1
Andrey Kuznetsov,0-30,.28947368,38,0,2
Andrey Kuznetsov,0-40,.36363637,11,0,3
Andrey Kuznetsov,100-100,0,3,7,7
Andrey Kuznetsov,100-101,0,2,7,7
Andrey Kuznetsov,101-100,0,1,7,7
Andrey Kuznetsov,101-101,0,2,7,7
Andrey Kuznetsov,102-100,0,1,7,7
Andrey Kuznetsov,102-101,0,2,7,7
Andrey Kuznetsov,102-103,0,1,7,7
Andrey Kuznetsov,103-100,0,1,7,7
Andrey Kuznetsov,103-101,0,2,7,7
Andrey Kuznetsov,103-103,1,1,7,7
Andrey Kuznetsov,104-100,0,1,7,7
Andrey Kuznetsov,104-101,1,2,7,7
Andrey Kuznetsov,104-102,.5,2,7,7
Andrey Kuznetsov,104-105,1,1,7,7
Andrey Kuznetsov,104-106,0,1,7,8
Andrey Kuznetsov,106-101,0,2,8,7
Andrey Kuznetsov,106-103,0,2,8,7
Andrey Kuznetsov,15-0,.32432431,148,1,0
Andrey Kuznetsov,15-15,.32978722,94,1,1
Andrey Kuznetsov,15-30,.43103448,58,1,2
Andrey Kuznetsov,15-40,.53125,32,1,3
Andrey Kuznetsov,30-0,.38999999,100,2,0
Andrey Kuznetsov,30-15,.38235295,102,2,1
Andrey Kuznetsov,30-30,.41666666,72,2,2
Andrey Kuznetsov,30-40,.48888889,45,2,3
Andrey Kuznetsov,40-0,.3442623,61,3,0
Andrey Kuznetsov,40-15,.41666666,84,3,1
Andrey Kuznetsov,40-30,.37662336,77,3,2
Andrey Kuznetsov,40-40,.36904761,84,3,3
Andrey Kuznetsov,40-50,.51612902,31,3,4
Andrey Kuznetsov,50-40,.32075471,53,4,3
Andrey Rublev,0-0,.3490566,212,0,0
Andrey Rublev,0-15,.35135135,74,0,1
Andrey Rublev,0-30,.34615386,26,0,2
Andrey Rublev,0-40,.33333334,9,0,3
Andrey Rublev,100-100,.5,6,7,7
Andrey Rublev,100-103,1,1,7,7
Andrey Rublev,100-104,1,1,7,7
Andrey Rublev,101-100,.5,2,7,7
Andrey Rublev,101-101,0,1,7,7
Andrey Rublev,101-102,.75,4,7,7
Andrey Rublev,101-103,.33333334,3,7,7
Andrey Rublev,101-106,0,1,7,8
Andrey Rublev,102-100,0,1,7,7
Andrey Rublev,102-101,0,1,7,7
Andrey Rublev,102-102,1,1,7,7
Andrey Rublev,102-105,0,2,7,7
Andrey Rublev,102-106,0,1,7,8
Andrey Rublev,103-101,0,1,7,7
Andrey Rublev,103-104,1,1,7,7
Andrey Rublev,103-105,0,3,7,7
Andrey Rublev,104-101,0,1,7,7
Andrey Rublev,104-103,0,1,7,7
Andrey Rublev,105-100,0,1,7,7
Andrey Rublev,105-101,0,1,7,7
Andrey Rublev,105-103,1,1,7,7
Andrey Rublev,105-106,0,1,7,8
Andrey Rublev,106-100,0,1,8,7
Andrey Rublev,106-101,0,1,8,7
Andrey Rublev,106-105,0,1,8,7
Andrey Rublev,106-106,0,1,8,8
Andrey Rublev,108-107,0,1,8,8
Andrey Rublev,15-0,.32608697,138,1,0
Andrey Rublev,15-15,.40860215,93,1,1
Andrey Rublev,15-30,.38181818,55,1,2
Andrey Rublev,15-40,.33333334,27,1,3
Andrey Rublev,30-0,.37634408,93,2,0
Andrey Rublev,30-15,.43333334,90,2,1
Andrey Rublev,30-30,.30136988,73,2,2
Andrey Rublev,30-40,.40000001,40,2,3
Andrey Rublev,40-0,.34482759,58,3,0
Andrey Rublev,40-15,.42253521,71,3,1
Andrey Rublev,40-30,.38271606,81,3,2
Andrey Rublev,40-40,.36893204,103,3,3
Andrey Rublev,40-50,.47368422,38,3,4
Andrey Rublev,50-40,.43076923,65,4,3
Inigo Cervantes,0-0,.63636363,11,0,0
Inigo Cervantes,0-15,.42857143,7,0,1
Inigo Cervantes,0-30,.33333334,3,0,2
Inigo Cervantes,0-40,0,1,0,3
Inigo Cervantes,100-100,1,1,7,7
Inigo Cervantes,102-101,0,1,7,7
Inigo Cervantes,103-101,1,1,7,7
Inigo Cervantes,105-102,0,1,7,7
Inigo Cervantes,106-102,0,1,8,7
Inigo Cervantes,15-0,.25,4,1,0
Inigo Cervantes,15-15,.2,5,1,1
Inigo Cervantes,15-30,1,3,1,2
Inigo Cervantes,15-40,.5,4,1,3
Inigo Cervantes,30-0,.33333334,3,2,0
Inigo Cervantes,30-15,.40000001,5,2,1
Inigo Cervantes,30-30,.5,2,2,2
Inigo Cervantes,30-40,.33333334,3,2,3
Inigo Cervantes,40-0,0,2,3,0
Inigo Cervantes,40-15,.66666669,3,3,1
Inigo Cervantes,40-30,.33333334,3,3,2
Inigo Cervantes,40-40,0,4,3,3
Inigo Cervantes,50-40,.25,4,4,3
Ivo Karlovic,0-0,.26927638,843,0,0
Ivo Karlovic,0-15,.34361234,227,0,1
Ivo Karlovic,0-30,.38461539,78,0,2
Ivo Karlovic,0-40,.23333333,30,0,3
Ivo Karlovic,100-100,.30612245,49,7,7
Ivo Karlovic,100-101,.42105263,19,7,7
Ivo Karlovic,100-102,.125,8,7,7
Ivo Karlovic,100-103,.5,8,7,7
Ivo Karlovic,100-104,0,4,7,7
Ivo Karlovic,101-100,0,3,7,7
Ivo Karlovic,101-101,.36363637,11,7,7
Ivo Karlovic,101-102,.34782609,23,7,7
Ivo Karlovic,101-103,.25,12,7,7
Ivo Karlovic,101-104,.2857143,7,7,7
Ivo Karlovic,101-105,0,2,7,7
Ivo Karlovic,101-106,.40000001,5,7,8
Ivo Karlovic,102-100,1,3,7,7
Ivo Karlovic,102-101,.2,15,7,7
Ivo Karlovic,102-102,.27777779,18,7,7
Ivo Karlovic,102-103,.11111111,9,7,7
Ivo Karlovic,102-104,.33333334,6,7,7
Ivo Karlovic,102-105,.2,10,7,7
Ivo Karlovic,102-106,.2,5,7,8
Ivo Karlovic,103-100,0,3,7,7
Ivo Karlovic,103-101,.25,12,7,7
Ivo Karlovic,103-102,.40000001,5,7,7
Ivo Karlovic,103-103,.2,10,7,7
Ivo Karlovic,103-104,.30769232,13,7,7
Ivo Karlovic,103-105,.33333334,12,7,7
Ivo Karlovic,103-106,.25,4,7,8
Ivo Karlovic,104-100,0,3,7,7
Ivo Karlovic,104-101,1,1,7,7
Ivo Karlovic,104-102,0,4,7,7
Ivo Karlovic,104-103,.2,10,7,7
Ivo Karlovic,104-104,.27272728,11,7,7
Ivo Karlovic,104-105,.5,6,7,7
Ivo Karlovic,104-106,.16666667,6,7,8
Ivo Karlovic,105-102,.14285715,7,7,7
Ivo Karlovic,105-103,.22222222,9,7,7
Ivo Karlovic,105-104,0,5,7,7
Ivo Karlovic,105-105,0,3,7,7
Ivo Karlovic,105-106,.36363637,11,7,8
Ivo Karlovic,106-101,0,3,8,7
Ivo Karlovic,106-102,0,6,8,7
Ivo Karlovic,106-103,.5,2,8,7
Ivo Karlovic,106-104,.33333334,6,8,7
Ivo Karlovic,106-105,.5714286,7,8,7
Ivo Karlovic,106-106,.27272728,11,8,8
Ivo Karlovic,106-107,.5,2,8,8
Ivo Karlovic,107-107,0,1,8,8
Ivo Karlovic,107-108,.40000001,5,8,8
Ivo Karlovic,108-107,0,2,8,8
Ivo Karlovic,108-108,0,3,8,8
Ivo Karlovic,109-110,.5,2,8,8
Ivo Karlovic,110-110,0,1,8,8
Ivo Karlovic,111-112,0,1,8,8
Ivo Karlovic,112-112,0,1,8,8
Ivo Karlovic,15-0,.27110389,616,1,0
Ivo Karlovic,15-15,.27215189,316,1,1
Ivo Karlovic,15-30,.25373134,134,1,2
Ivo Karlovic,15-40,.28070176,57,1,3
Ivo Karlovic,30-0,.26280624,449,2,0
Ivo Karlovic,30-15,.28160921,348,2,1
Ivo Karlovic,30-30,.27777779,198,2,2
Ivo Karlovic,30-40,.27083334,96,2,3
Ivo Karlovic,40-0,.25981873,331,3,0
Ivo Karlovic,40-15,.24702381,336,3,1
Ivo Karlovic,40-30,.25221238,226,3,2
Ivo Karlovic,40-40,.24170616,211,3,3
Ivo Karlovic,40-50,.3137255,51,3,4
Ivo Karlovic,50-40,.30625001,160,4,3
Jordan Thompson,0-0,.625,16,0,0
Jordan Thompson,0-15,.40000001,10,0,1
Jordan Thompson,0-30,.25,4,0,2
Jordan Thompson,0-40,0,1,0,3
Jordan Thompson,100-101,0,1,7,7
Jordan Thompson,101-101,0,1,7,7
Jordan Thompson,103-102,0,1,7,7
Jordan Thompson,104-102,1,1,7,7
Jordan Thompson,105-104,0,1,7,7
Jordan Thompson,106-104,1,1,8,7
Jordan Thompson,15-0,.5,6,1,0
Jordan Thompson,15-15,.22222222,9,1,1
Jordan Thompson,15-30,.60000002,5,1,2
Jordan Thompson,15-40,.25,4,1,3
Jordan Thompson,30-0,0,3,2,0
Jordan Thompson,30-15,0,7,2,1
Jordan Thompson,30-30,0,2,2,2
Jordan Thompson,30-40,.33333334,3,2,3
Jordan Thompson,40-0,1,3,3,0
Jordan Thompson,40-15,.5,10,3,1
Jordan Thompson,40-30,.71428573,7,3,2
Jordan Thompson,40-40,.30769232,13,3,3
Jordan Thompson,40-50,.25,4,3,4
Jordan Thompson,50-40,.33333334,9,4,3
Yassine Idmbarek,0-0,.55555558,9,0,0
Yassine Idmbarek,0-15,.40000001,5,0,1
Yassine Idmbarek,0-30,.5,2,0,2
Yassine Idmbarek,0-40,1,1,0,3
Yassine Idmbarek,15-0,0,4,1,0
Yassine Idmbarek,15-15,.66666669,3,1,1
Yassine Idmbarek,15-30,.33333334,3,1,2
Yassine Idmbarek,15-40,1,1,1,3
Yassine Idmbarek,30-0,.25,4,2,0
Yassine Idmbarek,30-15,.5,2,2,1
Yassine Idmbarek,30-30,0,3,2,2
Yassine Idmbarek,40-0,.66666669,3,3,0
Yassine Idmbarek,40-15,.66666669,3,3,1
Yassine Idmbarek,40-30,.60000002,5,3,2
Yassine Idmbarek,40-40,.42857143,7,3,3
Yassine Idmbarek,40-50,.33333334,3,3,4
Yassine Idmbarek,50-40,.5,4,4,3
Andres Molteni,0-0,.25,8,0,0
Andres Molteni,0-15,.5,2,0,1
Andres Molteni,0-30,0,1,0,2
Andres Molteni,15-0,.5,6,1,0
Andres Molteni,15-15,.5,4,1,1
Andres Molteni,15-30,0,3,1,2
Andres Molteni,30-0,.33333334,3,2,0
Andres Molteni,30-15,0,3,2,1
Andres Molteni,30-30,.66666669,3,2,2
Andres Molteni,30-40,0,2,2,3
Andres Molteni,40-0,1,2,3,0
Andres Molteni,40-15,.40000001,5,3,1
Andres Molteni,40-30,.33333334,3,3,2
Andres Molteni,40-40,.25,4,3,3
Andres Molteni,40-50,0,1,3,4
Andres Molteni,50-40,0,3,4,3
Sam Groth,0-0,.25,16,0,0
Sam Groth,0-15,0,4,0,1
Sam Groth,100-101,0,1,7,7
Sam Groth,101-100,0,1,7,7
Sam Groth,101-101,0,1,7,7
Sam Groth,102-100,0,1,7,7
Sam Groth,103-102,0,2,7,7
Sam Groth,104-102,.5,2,7,7
Sam Groth,105-104,1,1,7,7
Sam Groth,105-105,1,1,7,7
Sam Groth,106-103,0,1,8,7
Sam Groth,15-0,.33333334,12,1,0
Sam Groth,15-15,.5,8,1,1
Sam Groth,15-30,0,4,1,2
Sam Groth,30-0,.125,8,2,0
Sam Groth,30-15,.40000001,5,2,1
Sam Groth,30-30,.16666667,6,2,2
Sam Groth,30-40,1,1,2,3
Sam Groth,40-0,.2857143,7,3,0
Sam Groth,40-15,.40000001,5,3,1
Sam Groth,40-30,.14285715,7,3,2
Sam Groth,40-40,0,1,3,3
Sam Groth,50-40,0,1,4,3
Andreas Haider-Maurer,0-0,.35950413,484,0,0
Andreas Haider-Maurer,0-15,.39655173,174,0,1
Andreas Haider-Maurer,0-30,.31884059,69,0,2
Andreas Haider-Maurer,0-40,.45454547,22,0,3
Andreas Haider-Maurer,100-100,.33333334,3,7,7
Andreas Haider-Maurer,100-101,.46153846,13,7,7
Andreas Haider-Maurer,100-102,.33333334,6,7,7
Andreas Haider-Maurer,100-103,1,1,7,7
Andreas Haider-Maurer,100-104,1,1,7,7
Andreas Haider-Maurer,100-105,0,1,7,7
Andreas Haider-Maurer,101-100,0,5,7,7
Andreas Haider-Maurer,101-101,.71428573,7,7,7
Andreas Haider-Maurer,101-102,0,1,7,7
Andreas Haider-Maurer,101-104,.75,4,7,7
Andreas Haider-Maurer,101-105,.25,4,7,7
Andreas Haider-Maurer,102-100,.2,5,7,7
Andreas Haider-Maurer,102-101,1,1,7,7
Andreas Haider-Maurer,102-102,.5,2,7,7
Andreas Haider-Maurer,102-103,0,5,7,7
Andreas Haider-Maurer,102-104,0,1,7,7
Andreas Haider-Maurer,103-102,.25,4,7,7
Andreas Haider-Maurer,103-103,.16666667,6,7,7
Andreas Haider-Maurer,103-104,0,2,7,7
Andreas Haider-Maurer,103-106,0,2,7,8
Andreas Haider-Maurer,104-101,0,3,7,7
Andreas Haider-Maurer,104-102,.33333334,3,7,7
Andreas Haider-Maurer,104-104,0,2,7,7
Andreas Haider-Maurer,104-105,.75,4,7,7
Andreas Haider-Maurer,104-106,.40000001,5,7,8
Andreas Haider-Maurer,105-100,0,1,7,7
Andreas Haider-Maurer,105-101,1,3,7,7
Andreas Haider-Maurer,105-104,.25,4,7,7
Andreas Haider-Maurer,105-105,0,2,7,7
Andreas Haider-Maurer,106-100,0,1,8,7
Andreas Haider-Maurer,106-103,0,2,8,7
Andreas Haider-Maurer,106-104,.66666669,3,8,7
Andreas Haider-Maurer,106-105,0,1,8,7
Andreas Haider-Maurer,106-107,1,1,8,8
Andreas Haider-Maurer,107-106,0,2,8,8
Andreas Haider-Maurer,15-0,.33548388,310,1,0
Andreas Haider-Maurer,15-15,.34449762,209,1,1
Andreas Haider-Maurer,15-30,.42857143,119,1,2
Andreas Haider-Maurer,15-40,.2857143,63,1,3
Andreas Haider-Maurer,30-0,.25728154,206,2,0
Andreas Haider-Maurer,30-15,.34736842,190,2,1
Andreas Haider-Maurer,30-30,.33582088,134,2,2
Andreas Haider-Maurer,30-40,.36666667,90,2,3
Andreas Haider-Maurer,40-0,.29411766,153,3,0
Andreas Haider-Maurer,40-15,.34911242,169,3,1
Andreas Haider-Maurer,40-30,.33108109,148,3,2
Andreas Haider-Maurer,40-40,.38461539,182,3,3
Andreas Haider-Maurer,40-50,.34285715,70,3,4
Andreas Haider-Maurer,50-40,.26785713,112,4,3
Nikoloz Basilashvili,0-0,.39240506,158,0,0
Nikoloz Basilashvili,0-15,.37096775,62,0,1
Nikoloz Basilashvili,0-30,.47826087,23,0,2
Nikoloz Basilashvili,0-40,.45454547,11,0,3
Nikoloz Basilashvili,100-100,.33333334,3,7,7
Nikoloz Basilashvili,101-100,.5,2,7,7
Nikoloz Basilashvili,101-101,1,1,7,7
Nikoloz Basilashvili,101-102,1,2,7,7
Nikoloz Basilashvili,101-103,.5,2,7,7
Nikoloz Basilashvili,101-104,0,1,7,7
Nikoloz Basilashvili,101-106,0,1,7,8
Nikoloz Basilashvili,102-100,0,1,7,7
Nikoloz Basilashvili,102-101,1,1,7,7
Nikoloz Basilashvili,102-102,0,1,7,7
Nikoloz Basilashvili,102-104,1,1,7,7
Nikoloz Basilashvili,102-105,0,1,7,7
Nikoloz Basilashvili,102-106,0,1,7,8
Nikoloz Basilashvili,103-102,0,1,7,7
Nikoloz Basilashvili,103-104,0,1,7,7
Nikoloz Basilashvili,103-105,0,1,7,7
Nikoloz Basilashvili,103-106,0,1,7,8
Nikoloz Basilashvili,104-102,0,1,7,7
Nikoloz Basilashvili,104-104,0,1,7,7
Nikoloz Basilashvili,104-106,1,1,7,8
Nikoloz Basilashvili,106-103,0,1,8,7
Nikoloz Basilashvili,106-105,0,1,8,7
Nikoloz Basilashvili,15-0,.33333334,96,1,0
Nikoloz Basilashvili,15-15,.46478873,71,1,1
Nikoloz Basilashvili,15-30,.40000001,45,1,2
Nikoloz Basilashvili,15-40,.33333334,24,1,3
Nikoloz Basilashvili,30-0,.390625,64,2,0
Nikoloz Basilashvili,30-15,.36507937,63,2,1
Nikoloz Basilashvili,30-30,.34,50,2,2
Nikoloz Basilashvili,30-40,.4848485,33,2,3
Nikoloz Basilashvili,40-0,.30769232,39,3,0
Nikoloz Basilashvili,40-15,.23076923,52,3,1
Nikoloz Basilashvili,40-30,.40000001,45,3,2
Nikoloz Basilashvili,40-40,.40000001,55,3,3
Nikoloz Basilashvili,40-50,.5,22,3,4
Nikoloz Basilashvili,50-40,.27272728,33,4,3
Facundo Bagnis,0-0,.47540984,61,0,0
Facundo Bagnis,0-15,.48275861,29,0,1
Facundo Bagnis,0-30,.071428575,14,0,2
Facundo Bagnis,0-40,1,1,0,3
Facundo Bagnis,100-101,0,1,7,7
Facundo Bagnis,101-101,0,1,7,7
Facundo Bagnis,104-101,0,1,7,7
Facundo Bagnis,105-101,0,1,7,7
Facundo Bagnis,106-103,0,1,8,7
Facundo Bagnis,15-0,.3125,32,1,0
Facundo Bagnis,15-15,.51999998,25,1,1
Facundo Bagnis,15-30,.23076923,26,1,2
Facundo Bagnis,15-40,.33333334,6,1,3
Facundo Bagnis,30-0,.18181819,22,2,0
Facundo Bagnis,30-15,.4375,16,2,1
Facundo Bagnis,30-30,.22222222,27,2,2
Facundo Bagnis,30-40,.5,10,2,3
Facundo Bagnis,40-0,.3888889,18,3,0
Facundo Bagnis,40-15,.3125,16,3,1
Facundo Bagnis,40-30,.5,26,3,2
Facundo Bagnis,40-40,.27500001,40,3,3
Facundo Bagnis,40-50,.45454547,11,3,4
Facundo Bagnis,50-40,.55172414,29,4,3
Jaume Antoni Munar Clar,0-0,.2173913,23,0,0
Jaume Antoni Munar Clar,0-15,.2,5,0,1
Jaume Antoni Munar Clar,0-30,0,1,0,2
Jaume Antoni Munar Clar,100-100,0,1,7,7
Jaume Antoni Munar Clar,102-101,1,1,7,7
Jaume Antoni Munar Clar,102-102,1,1,7,7
Jaume Antoni Munar Clar,103-104,0,1,7,7
Jaume Antoni Munar Clar,104-104,0,1,7,7
Jaume Antoni Munar Clar,106-105,0,1,8,7
Jaume Antoni Munar Clar,15-0,.16666667,18,1,0
Jaume Antoni Munar Clar,15-15,.2857143,7,1,1
Jaume Antoni Munar Clar,15-30,0,3,1,2
Jaume Antoni Munar Clar,30-0,.26666668,15,2,0
Jaume Antoni Munar Clar,30-15,.22222222,9,2,1
Jaume Antoni Munar Clar,30-30,.60000002,5,2,2
Jaume Antoni Munar Clar,30-40,.66666669,3,2,3
Jaume Antoni Munar Clar,40-0,.63636363,11,3,0
Jaume Antoni Munar Clar,40-15,.2857143,14,3,1
Jaume Antoni Munar Clar,40-30,.5,6,3,2
Jaume Antoni Munar Clar,40-40,.16666667,6,3,3
Jaume Antoni Munar Clar,40-50,1,1,3,4
Jaume Antoni Munar Clar,50-40,.40000001,5,4,3
Ivan Dodig,0-0,.36065573,244,0,0
Ivan Dodig,0-15,.40909091,88,0,1
Ivan Dodig,0-30,.3888889,36,0,2
Ivan Dodig,0-40,.35714287,14,0,3
Ivan Dodig,100-100,.25,4,7,7
Ivan Dodig,100-101,1,2,7,7
Ivan Dodig,100-102,.5,2,7,7
Ivan Dodig,100-103,0,1,7,7
Ivan Dodig,101-100,1,1,7,7
Ivan Dodig,101-101,1,1,7,7
Ivan Dodig,101-102,0,1,7,7
Ivan Dodig,101-103,0,1,7,7
Ivan Dodig,101-104,1,2,7,7
Ivan Dodig,101-105,1,2,7,7
Ivan Dodig,102-101,0,1,7,7
Ivan Dodig,102-102,0,1,7,7
Ivan Dodig,102-103,0,1,7,7
Ivan Dodig,103-100,0,1,7,7
Ivan Dodig,103-101,1,1,7,7
Ivan Dodig,103-103,1,1,7,7
Ivan Dodig,103-104,0,1,7,7
Ivan Dodig,104-100,0,1,7,7
Ivan Dodig,104-103,0,2,7,7
Ivan Dodig,104-104,0,1,7,7
Ivan Dodig,104-105,0,1,7,7
Ivan Dodig,105-103,.5,2,7,7
Ivan Dodig,105-105,0,1,7,7
Ivan Dodig,105-106,0,2,7,8
Ivan Dodig,106-105,0,1,8,7
Ivan Dodig,106-106,.5,2,8,8
Ivan Dodig,106-107,0,1,8,8
Ivan Dodig,107-107,1,1,8,8
Ivan Dodig,108-107,0,1,8,8
Ivan Dodig,109-108,0,1,8,8
Ivan Dodig,15-0,.33333334,156,1,0
Ivan Dodig,15-15,.28846154,104,1,1
Ivan Dodig,15-30,.38461539,52,1,2
Ivan Dodig,15-40,.51724136,29,1,3
Ivan Dodig,30-0,.375,104,2,0
Ivan Dodig,30-15,.3539823,113,2,1
Ivan Dodig,30-30,.3888889,72,2,2
Ivan Dodig,30-40,.35714287,42,2,3
Ivan Dodig,40-0,.35384616,65,3,0
Ivan Dodig,40-15,.32291666,96,3,1
Ivan Dodig,40-30,.36000001,75,3,2
Ivan Dodig,40-40,.36363637,110,3,3
Ivan Dodig,40-50,.375,40,3,4
Ivan Dodig,50-40,.44285715,70,4,3
Filip Peliwo,0-0,.5714286,14,0,0
Filip Peliwo,0-15,.625,8,0,1
Filip Peliwo,0-30,.40000001,5,0,2
Filip Peliwo,0-40,1,2,0,3
Filip Peliwo,15-0,.5,6,1,0
Filip Peliwo,15-15,.5,6,1,1
Filip Peliwo,15-30,.33333334,6,1,2
Filip Peliwo,15-40,0,2,1,3
Filip Peliwo,30-0,.33333334,3,2,0
Filip Peliwo,30-15,.5,4,2,1
Filip Peliwo,30-30,.16666667,6,2,2
Filip Peliwo,30-40,.33333334,3,2,3
Filip Peliwo,40-0,1,2,3,0
Filip Peliwo,40-15,.25,4,3,1
Filip Peliwo,40-30,.33333334,6,3,2
Filip Peliwo,40-40,.33333334,12,3,3
Filip Peliwo,40-50,.25,4,3,4
Filip Peliwo,50-40,.625,8,4,3
Lamine Ouahab,0-0,.5,26,0,0
Lamine Ouahab,0-15,.23076923,13,0,1
Lamine Ouahab,0-30,.33333334,3,0,2
Lamine Ouahab,0-40,0,1,0,3
Lamine Ouahab,15-0,.38461539,13,1,0
Lamine Ouahab,15-15,.26666668,15,1,1
Lamine Ouahab,15-30,.5,6,1,2
Lamine Ouahab,15-40,.5,4,1,3
Lamine Ouahab,30-0,.375,8,2,0
Lamine Ouahab,30-15,.35714287,14,2,1
Lamine Ouahab,30-30,.375,8,2,2
Lamine Ouahab,30-40,.80000001,5,2,3
Lamine Ouahab,40-0,.40000001,5,3,0
Lamine Ouahab,40-15,.54545456,11,3,1
Lamine Ouahab,40-30,.54545456,11,3,2
Lamine Ouahab,40-40,.23076923,13,3,3
Lamine Ouahab,40-50,.33333334,3,3,4
Lamine Ouahab,50-40,.40000001,10,4,3
Alexander Kudryavtsev,0-0,.45454547,22,0,0
Alexander Kudryavtsev,0-15,.30000001,10,0,1
Alexander Kudryavtsev,0-30,.66666669,3,0,2
Alexander Kudryavtsev,0-40,0,2,0,3
Alexander Kudryavtsev,100-101,1,1,7,7
Alexander Kudryavtsev,100-102,0,1,7,7
Alexander Kudryavtsev,101-104,0,1,7,7
Alexander Kudryavtsev,102-104,0,1,7,7
Alexander Kudryavtsev,105-104,0,1,7,7
Alexander Kudryavtsev,106-104,0,1,8,7
Alexander Kudryavtsev,15-0,.33333334,12,1,0
Alexander Kudryavtsev,15-15,.27272728,11,1,1
Alexander Kudryavtsev,15-30,.75,4,1,2
Alexander Kudryavtsev,15-40,.40000001,5,1,3
Alexander Kudryavtsev,30-0,.625,8,2,0
Alexander Kudryavtsev,30-15,.46153846,13,2,1
Alexander Kudryavtsev,30-30,.14285715,7,2,2
Alexander Kudryavtsev,30-40,.75,4,2,3
Alexander Kudryavtsev,40-0,0,3,3,0
Alexander Kudryavtsev,40-15,.42857143,7,3,1
Alexander Kudryavtsev,40-30,.33333334,9,3,2
Alexander Kudryavtsev,40-40,.14285715,7,3,3
Alexander Kudryavtsev,40-50,0,1,3,4
Alexander Kudryavtsev,50-40,.33333334,6,4,3
Santiago Giraldo,0-0,.38414633,492,0,0
Santiago Giraldo,0-15,.41798943,189,0,1
Santiago Giraldo,0-30,.50632912,79,0,2
Santiago Giraldo,0-40,.375,40,0,3
