"","Topn","Gamescore","Breaks","Frequency","Density"
"3215",10,"40-40",0.65,9,5.3731343283582
"3216",10,"40-40",0.675,8,4.77611940298507
"3217",10,"40-40",0.7,2,1.19402985074627
"3218",10,"40-40",0.725,1,0.597014925373136
"3219",10,"40-40",0.75,2,1.19402985074627
"3220",10,"40-40",0.775,1,0.597014925373134
"3221",10,"40-40",0.8,0,0
"3222",10,"40-40",0.825,0,0
"3223",10,"40-40",0.85,0,0
"3224",10,"40-40",0.875,0,0
"3225",10,"40-50",0.25,0,0
"3226",10,"40-50",0.275,0,0
"3227",10,"40-50",0.3,0,0
"3228",10,"40-50",0.325,0,0
"3229",10,"40-50",0.35,0,0
"3230",10,"40-50",0.375,1,1.21212121212121
"3231",10,"40-50",0.4,1,1.21212121212121
"3232",10,"40-50",0.425,0,0
"3233",10,"40-50",0.45,0,0
"3234",10,"40-50",0.475,2,2.42424242424243
"3235",10,"40-50",0.5,3,3.63636363636363
"3236",10,"40-50",0.525,2,2.42424242424242
"3237",10,"40-50",0.55,5,6.06060606060606
"3238",10,"40-50",0.575,2,2.42424242424242
"3239",10,"40-50",0.6,5,6.06060606060608
"3240",10,"40-50",0.625,5,6.06060606060606
"3241",10,"40-50",0.65,3,3.63636363636363
"3242",10,"40-50",0.675,3,3.63636363636363
"3243",10,"40-50",0.7,0,0
"3244",10,"40-50",0.725,0,0
"3245",10,"40-50",0.75,1,1.21212121212121
"3246",10,"40-50",0.775,0,0
"3247",10,"40-50",0.8,0,0
"3248",10,"40-50",0.825,0,0
"3249",10,"40-50",0.85,0,0
"3250",10,"40-50",0.875,0,0
"3251",10,"50-40",0.25,0,0
"3252",10,"50-40",0.275,0,0
"3253",10,"50-40",0.3,0,0
"3254",10,"50-40",0.325,0,0
"3255",10,"50-40",0.35,0,0
"3256",10,"50-40",0.375,0,0
"3257",10,"50-40",0.4,1,0.769230769230768
"3258",10,"50-40",0.425,0,0
"3259",10,"50-40",0.45,1,0.769230769230768
"3260",10,"50-40",0.475,5,3.84615384615385
"3261",10,"50-40",0.5,3,2.30769230769231
"3262",10,"50-40",0.525,1,0.769230769230768
"3263",10,"50-40",0.55,5,3.84615384615384
"3264",10,"50-40",0.575,9,6.92307692307692
"3265",10,"50-40",0.6,6,4.61538461538463
"3266",10,"50-40",0.625,6,4.61538461538461
"3267",10,"50-40",0.65,5,3.84615384615384
"3268",10,"50-40",0.675,4,3.07692307692307
"3269",10,"50-40",0.7,0,0
"3270",10,"50-40",0.725,2,1.53846153846154
"3271",10,"50-40",0.75,2,1.53846153846154
"3272",10,"50-40",0.775,2,1.53846153846154
"3273",10,"50-40",0.8,0,0
"3274",10,"50-40",0.825,0,0
"3275",10,"50-40",0.85,0,0
"3276",10,"50-40",0.875,0,0
"3277",5,"0-0",0.25,0,0
"3278",5,"0-0",0.275,0,0
"3279",5,"0-0",0.3,0,0
"3280",5,"0-0",0.325,0,0
"3281",5,"0-0",0.35,0,0
"3282",5,"0-0",0.375,0,0
"3283",5,"0-0",0.4,0,0
"3284",5,"0-0",0.425,0,0
"3285",5,"0-0",0.45,1,0.408163265306122
"3286",5,"0-0",0.475,4,1.63265306122449
"3287",5,"0-0",0.5,0,0
"3288",5,"0-0",0.525,5,2.04081632653061
"3289",5,"0-0",0.55,6,2.44897959183673
"3290",5,"0-0",0.575,18,7.3469387755102
"3291",5,"0-0",0.6,24,9.79591836734697
"3292",5,"0-0",0.625,13,5.30612244897959
"3293",5,"0-0",0.65,12,4.89795918367347
"3294",5,"0-0",0.675,8,3.26530612244898
"3295",5,"0-0",0.7,2,0.816326530612244
"3296",5,"0-0",0.725,3,1.22448979591837
"3297",5,"0-0",0.75,1,0.408163265306122
"3298",5,"0-0",0.775,1,0.408163265306122
"3299",5,"0-0",0.8,0,0
"3300",5,"0-0",0.825,0,0
"3301",5,"0-0",0.85,0,0
"3302",5,"0-0",0.875,0,0
"3303",5,"0-15",0.25,0,0
"3304",5,"0-15",0.275,1,0.714285714285714
"3305",5,"0-15",0.3,0,0
"3306",5,"0-15",0.325,0,0
"3307",5,"0-15",0.35,0,0
"3308",5,"0-15",0.375,0,0
"3309",5,"0-15",0.4,0,0
"3310",5,"0-15",0.425,0,0
"3311",5,"0-15",0.45,3,2.14285714285714
"3312",5,"0-15",0.475,0,0
"3313",5,"0-15",0.5,5,3.57142857142857
"3314",5,"0-15",0.525,6,4.28571428571428
"3315",5,"0-15",0.55,1,0.714285714285714
"3316",5,"0-15",0.575,10,7.14285714285714
"3317",5,"0-15",0.6,12,8.5714285714286
"3318",5,"0-15",0.625,4,2.85714285714285
"3319",5,"0-15",0.65,5,3.57142857142857
"3320",5,"0-15",0.675,5,3.57142857142857
"3321",5,"0-15",0.7,3,2.14285714285714
"3322",5,"0-15",0.725,1,0.714285714285717
"3323",5,"0-15",0.75,0,0
"3324",5,"0-15",0.775,0,0
"3325",5,"0-15",0.8,0,0
"3326",5,"0-15",0.825,0,0
"3327",5,"0-15",0.85,0,0
"3328",5,"0-15",0.875,0,0
"3329",5,"0-30",0.25,0,0
"3330",5,"0-30",0.275,0,0
"3331",5,"0-30",0.3,0,0
"3332",5,"0-30",0.325,0,0
"3333",5,"0-30",0.35,0,0
"3334",5,"0-30",0.375,0,0
"3335",5,"0-30",0.4,0,0
"3336",5,"0-30",0.425,1,2.66666666666667
"3337",5,"0-30",0.45,0,0
"3338",5,"0-30",0.475,1,2.66666666666667
"3339",5,"0-30",0.5,1,2.66666666666666
"3340",5,"0-30",0.525,0,0
"3341",5,"0-30",0.55,1,2.66666666666666
"3342",5,"0-30",0.575,3,7.99999999999999
"3343",5,"0-30",0.6,1,2.66666666666668
"3344",5,"0-30",0.625,3,7.99999999999999
"3345",5,"0-30",0.65,2,5.33333333333333
"3346",5,"0-30",0.675,0,0
"3347",5,"0-30",0.7,2,5.33333333333333
"3348",5,"0-30",0.725,0,0
"3349",5,"0-30",0.75,0,0
"3350",5,"0-30",0.775,0,0
"3351",5,"0-30",0.8,0,0
"3352",5,"0-30",0.825,0,0
"3353",5,"0-30",0.85,0,0
"3354",5,"0-30",0.875,0,0
"3355",5,"0-40",0.25,0,0
"3356",5,"0-40",0.275,0,0
"3357",5,"0-40",0.3,0,0
"3358",5,"0-40",0.325,0,0
"3359",5,"0-40",0.35,0,0
"3360",5,"0-40",0.375,0,0
"3361",5,"0-40",0.4,0,0
"3362",5,"0-40",0.425,0,0
"3363",5,"0-40",0.45,0,0
"3364",5,"0-40",0.475,1,13.3333333333334
"3365",5,"0-40",0.5,0,0
"3366",5,"0-40",0.525,0,0
"3367",5,"0-40",0.55,0,0
"3368",5,"0-40",0.575,1,13.3333333333333
"3369",5,"0-40",0.6,0,0
"3370",5,"0-40",0.625,0,0
"3371",5,"0-40",0.65,0,0
"3372",5,"0-40",0.675,1,13.3333333333333
"3373",5,"0-40",0.7,0,0
"3374",5,"0-40",0.725,0,0
"3375",5,"0-40",0.75,0,0
"3376",5,"0-40",0.775,0,0
"3377",5,"0-40",0.8,0,0
"3378",5,"0-40",0.825,0,0
"3379",5,"0-40",0.85,0,0
"3380",5,"0-40",0.875,0,0
"3381",5,"15-0",0.25,0,0
"3382",5,"15-0",0.275,0,0
"3383",5,"15-0",0.3,0,0
"3384",5,"15-0",0.325,0,0
"3385",5,"15-0",0.35,1,0.547945205479453
"3386",5,"15-0",0.375,0,0
"3387",5,"15-0",0.4,0,0
"3388",5,"15-0",0.425,2,1.09589041095891
"3389",5,"15-0",0.45,0,0
"3390",5,"15-0",0.475,1,0.547945205479453
"3391",5,"15-0",0.5,0,0
"3392",5,"15-0",0.525,5,2.73972602739726
"3393",5,"15-0",0.55,6,3.28767123287671
"3394",5,"15-0",0.575,11,6.02739726027397
"3395",5,"15-0",0.6,11,6.02739726027399
"3396",5,"15-0",0.625,10,5.47945205479452
"3397",5,"15-0",0.65,8,4.38356164383561
"3398",5,"15-0",0.675,8,4.38356164383561
"3399",5,"15-0",0.7,5,2.73972602739726
"3400",5,"15-0",0.725,2,1.09589041095891
"3401",5,"15-0",0.75,3,1.64383561643835
"3402",5,"15-0",0.775,0,0
"3403",5,"15-0",0.8,0,0
"3404",5,"15-0",0.825,0,0
"3405",5,"15-0",0.85,0,0
"3406",5,"15-0",0.875,0,0
"3407",5,"15-15",0.25,0,0
"3408",5,"15-15",0.275,0,0
"3409",5,"15-15",0.3,0,0
"3410",5,"15-15",0.325,0,0
"3411",5,"15-15",0.35,0,0
"3412",5,"15-15",0.375,0,0
"3413",5,"15-15",0.4,0,0
"3414",5,"15-15",0.425,2,1.29032258064516
"3415",5,"15-15",0.45,1,0.64516129032258
"3416",5,"15-15",0.475,1,0.645161290322581
"3417",5,"15-15",0.5,5,3.2258064516129
"3418",5,"15-15",0.525,2,1.29032258064516
"3419",5,"15-15",0.55,6,3.87096774193548
"3420",5,"15-15",0.575,11,7.09677419354838
"3421",5,"15-15",0.6,9,5.80645161290325
"3422",5,"15-15",0.625,8,5.16129032258064
"3423",5,"15-15",0.65,8,5.16129032258064
"3424",5,"15-15",0.675,2,1.29032258064516
"3425",5,"15-15",0.7,3,1.93548387096774
"3426",5,"15-15",0.725,2,1.29032258064517
"3427",5,"15-15",0.75,0,0
"3428",5,"15-15",0.775,1,0.64516129032258
"3429",5,"15-15",0.8,1,0.64516129032258
"3430",5,"15-15",0.825,0,0
"3431",5,"15-15",0.85,0,0
"3432",5,"15-15",0.875,0,0
"3433",5,"15-30",0.25,0,0
"3434",5,"15-30",0.275,0,0
"3435",5,"15-30",0.3,0,0
"3436",5,"15-30",0.325,0,0
"3437",5,"15-30",0.35,1,1.02564102564103
"3438",5,"15-30",0.375,0,0
"3439",5,"15-30",0.4,1,1.02564102564102
"3440",5,"15-30",0.425,1,1.02564102564103
"3441",5,"15-30",0.45,0,0
"3442",5,"15-30",0.475,0,0
"3443",5,"15-30",0.5,0,0
"3444",5,"15-30",0.525,2,2.05128205128205
"3445",5,"15-30",0.55,11,11.2820512820513
"3446",5,"15-30",0.575,5,5.12820512820512
"3447",5,"15-30",0.6,2,2.05128205128206
"3448",5,"15-30",0.625,6,6.15384615384615
"3449",5,"15-30",0.65,4,4.1025641025641
"3450",5,"15-30",0.675,1,1.02564102564102
"3451",5,"15-30",0.7,3,3.07692307692307
"3452",5,"15-30",0.725,0,0
"3453",5,"15-30",0.75,2,2.05128205128205
"3454",5,"15-30",0.775,0,0
"3455",5,"15-30",0.8,0,0
"3456",5,"15-30",0.825,0,0
"3457",5,"15-30",0.85,0,0
"3458",5,"15-30",0.875,0,0
"3459",5,"15-40",0.25,0,0
"3460",5,"15-40",0.275,0,0
"3461",5,"15-40",0.3,0,0
"3462",5,"15-40",0.325,0,0
"3463",5,"15-40",0.35,0,0
"3464",5,"15-40",0.375,0,0
"3465",5,"15-40",0.4,0,0
"3466",5,"15-40",0.425,0,0
"3467",5,"15-40",0.45,2,5
"3468",5,"15-40",0.475,0,0
"3469",5,"15-40",0.5,0,0
"3470",5,"15-40",0.525,0,0
"3471",5,"15-40",0.55,2,5
"3472",5,"15-40",0.575,4,9.99999999999999
"3473",5,"15-40",0.6,1,2.50000000000001
"3474",5,"15-40",0.625,2,5
"3475",5,"15-40",0.65,0,0
"3476",5,"15-40",0.675,3,7.49999999999999
"3477",5,"15-40",0.7,1,2.5
"3478",5,"15-40",0.725,1,2.50000000000001
"3479",5,"15-40",0.75,0,0
"3480",5,"15-40",0.775,0,0
"3481",5,"15-40",0.8,0,0
"3482",5,"15-40",0.825,0,0
"3483",5,"15-40",0.85,0,0
"3484",5,"15-40",0.875,0,0
"3485",5,"30-0",0.25,0,0
"3486",5,"30-0",0.275,0,0
"3487",5,"30-0",0.3,0,0
"3488",5,"30-0",0.325,0,0
"3489",5,"30-0",0.35,0,0
"3490",5,"30-0",0.375,0,0
"3491",5,"30-0",0.4,0,0
"3492",5,"30-0",0.425,0,0
"3493",5,"30-0",0.45,0,0
"3494",5,"30-0",0.475,2,1.50943396226415
"3495",5,"30-0",0.5,1,0.754716981132075
"3496",5,"30-0",0.525,2,1.50943396226415
"3497",5,"30-0",0.55,3,2.26415094339622
"3498",5,"30-0",0.575,5,3.77358490566037
"3499",5,"30-0",0.6,8,6.03773584905663
"3500",5,"30-0",0.625,5,3.77358490566037
"3501",5,"30-0",0.65,7,5.28301886792452
"3502",5,"30-0",0.675,4,3.0188679245283
"3503",5,"30-0",0.7,7,5.28301886792452
"3504",5,"30-0",0.725,3,2.26415094339623
"3505",5,"30-0",0.75,4,3.0188679245283
"3506",5,"30-0",0.775,0,0
"3507",5,"30-0",0.8,2,1.50943396226415
"3508",5,"30-0",0.825,0,0
"3509",5,"30-0",0.85,0,0
"3510",5,"30-0",0.875,0,0
"3511",5,"30-15",0.25,0,0
"3512",5,"30-15",0.275,0,0
"3513",5,"30-15",0.3,0,0
"3514",5,"30-15",0.325,0,0
"3515",5,"30-15",0.35,0,0
"3516",5,"30-15",0.375,0,0
"3517",5,"30-15",0.4,1,0.701754385964912
"3518",5,"30-15",0.425,0,0
"3519",5,"30-15",0.45,2,1.40350877192982
"3520",5,"30-15",0.475,2,1.40350877192983
"3521",5,"30-15",0.5,4,2.80701754385965
"3522",5,"30-15",0.525,4,2.80701754385965
"3523",5,"30-15",0.55,14,9.82456140350876
"3524",5,"30-15",0.575,1,0.701754385964912
"3525",5,"30-15",0.6,8,5.61403508771932
"3526",5,"30-15",0.625,9,6.31578947368421
"3527",5,"30-15",0.65,3,2.10526315789473
"3528",5,"30-15",0.675,6,4.21052631578947
"3529",5,"30-15",0.7,2,1.40350877192982
"3530",5,"30-15",0.725,0,0
"3531",5,"30-15",0.75,0,0
"3532",5,"30-15",0.775,1,0.701754385964912
"3533",5,"30-15",0.8,0,0
"3534",5,"30-15",0.825,0,0
"3535",5,"30-15",0.85,0,0
"3536",5,"30-15",0.875,0,0
"3537",5,"30-30",0.25,0,0
"3538",5,"30-30",0.275,0,0
"3539",5,"30-30",0.3,0,0
"3540",5,"30-30",0.325,0,0
"3541",5,"30-30",0.35,0,0
"3542",5,"30-30",0.375,0,0
"3543",5,"30-30",0.4,1,0.833333333333333
"3544",5,"30-30",0.425,1,0.833333333333334
"3545",5,"30-30",0.45,0,0
"3546",5,"30-30",0.475,0,0
"3547",5,"30-30",0.5,0,0
"3548",5,"30-30",0.525,5,4.16666666666666
"3549",5,"30-30",0.55,6,5
"3550",5,"30-30",0.575,8,6.66666666666666
"3551",5,"30-30",0.6,8,6.66666666666669
"3552",5,"30-30",0.625,6,5
"3553",5,"30-30",0.65,5,4.16666666666666
"3554",5,"30-30",0.675,4,3.33333333333333
"3555",5,"30-30",0.7,0,0
"3556",5,"30-30",0.725,3,2.50000000000001
"3557",5,"30-30",0.75,1,0.833333333333333
"3558",5,"30-30",0.775,0,0
"3559",5,"30-30",0.8,0,0
"3560",5,"30-30",0.825,0,0
"3561",5,"30-30",0.85,0,0
"3562",5,"30-30",0.875,0,0
"3563",5,"30-40",0.25,0,0
"3564",5,"30-40",0.275,0,0
"3565",5,"30-40",0.3,0,0
"3566",5,"30-40",0.325,0,0
"3567",5,"30-40",0.35,0,0
"3568",5,"30-40",0.375,0,0
"3569",5,"30-40",0.4,0,0
"3570",5,"30-40",0.425,0,0
"3571",5,"30-40",0.45,2,2.96296296296296
"3572",5,"30-40",0.475,1,1.48148148148148
"3573",5,"30-40",0.5,2,2.96296296296296
"3574",5,"30-40",0.525,6,8.88888888888888
"3575",5,"30-40",0.55,4,5.92592592592592
"3576",5,"30-40",0.575,2,2.96296296296296
"3577",5,"30-40",0.6,0,0
"3578",5,"30-40",0.625,3,4.44444444444444
"3579",5,"30-40",0.65,0,0
"3580",5,"30-40",0.675,1,1.48148148148148
"3581",5,"30-40",0.7,3,4.44444444444444
"3582",5,"30-40",0.725,1,1.48148148148149
"3583",5,"30-40",0.75,1,1.48148148148148
"3584",5,"30-40",0.775,0,0
"3585",5,"30-40",0.8,0,0
"3586",5,"30-40",0.825,0,0
"3587",5,"30-40",0.85,1,1.48148148148149
"3588",5,"30-40",0.875,0,0
"3589",5,"40-0",0.25,0,0
"3590",5,"40-0",0.275,0,0
"3591",5,"40-0",0.3,0,0
"3592",5,"40-0",0.325,0,0
"3593",5,"40-0",0.35,0,0
"3594",5,"40-0",0.375,0,0
"3595",5,"40-0",0.4,0,0
"3596",5,"40-0",0.425,0,0
"3597",5,"40-0",0.45,0,0
"3598",5,"40-0",0.475,0,0
"3599",5,"40-0",0.5,1,1.11111111111111
"3600",5,"40-0",0.525,1,1.11111111111111
"3601",5,"40-0",0.55,0,0
"3602",5,"40-0",0.575,2,2.22222222222222
"3603",5,"40-0",0.6,1,1.11111111111112
"3604",5,"40-0",0.625,8,8.88888888888888
"3605",5,"40-0",0.65,6,6.66666666666666
"3606",5,"40-0",0.675,6,6.66666666666666
"3607",5,"40-0",0.7,2,2.22222222222222
"3608",5,"40-0",0.725,5,5.55555555555557
"3609",5,"40-0",0.75,1,1.11111111111111
"3610",5,"40-0",0.775,1,1.11111111111111
"3611",5,"40-0",0.8,2,2.22222222222222
"3612",5,"40-0",0.825,0,0
"3613",5,"40-0",0.85,0,0
"3614",5,"40-0",0.875,0,0
"3615",5,"40-15",0.25,0,0
"3616",5,"40-15",0.275,0,0
"3617",5,"40-15",0.3,0,0
"3618",5,"40-15",0.325,0,0
"3619",5,"40-15",0.35,0,0
"3620",5,"40-15",0.375,1,0.799999999999999
"3621",5,"40-15",0.4,0,0
"3622",5,"40-15",0.425,0,0
"3623",5,"40-15",0.45,0,0
"3624",5,"40-15",0.475,1,0.800000000000001
"3625",5,"40-15",0.5,0,0
"3626",5,"40-15",0.525,2,1.6
"3627",5,"40-15",0.55,4,3.2
"3628",5,"40-15",0.575,3,2.4
"3629",5,"40-15",0.6,8,6.40000000000002
"3630",5,"40-15",0.625,7,5.6
"3631",5,"40-15",0.65,3,2.4
"3632",5,"40-15",0.675,5,4
"3633",5,"40-15",0.7,6,4.8
"3634",5,"40-15",0.725,7,5.60000000000002
"3635",5,"40-15",0.75,2,1.6
"3636",5,"40-15",0.775,1,0.799999999999999
"3637",5,"40-15",0.8,0,0
"3638",5,"40-15",0.825,0,0
"3639",5,"40-15",0.85,0,0
"3640",5,"40-15",0.875,0,0
"3641",5,"40-30",0.25,0,0
"3642",5,"40-30",0.275,0,0
"3643",5,"40-30",0.3,0,0
"3644",5,"40-30",0.325,0,0
"3645",5,"40-30",0.35,0,0
"3646",5,"40-30",0.375,0,0
"3647",5,"40-30",0.4,1,0.869565217391304
"3648",5,"40-30",0.425,0,0
"3649",5,"40-30",0.45,0,0
"3650",5,"40-30",0.475,2,1.73913043478261
"3651",5,"40-30",0.5,4,3.47826086956521
"3652",5,"40-30",0.525,4,3.47826086956521
"3653",5,"40-30",0.55,7,6.08695652173912
"3654",5,"40-30",0.575,7,6.08695652173912
"3655",5,"40-30",0.6,8,6.95652173913046
"3656",5,"40-30",0.625,4,3.47826086956521
"3657",5,"40-30",0.65,4,3.47826086956521
"3658",5,"40-30",0.675,3,2.60869565217391
"3659",5,"40-30",0.7,1,0.869565217391304
"3660",5,"40-30",0.725,0,0
"3661",5,"40-30",0.75,0,0
"3662",5,"40-30",0.775,1,0.869565217391304
"3663",5,"40-30",0.8,0,0
"3664",5,"40-30",0.825,0,0
"3665",5,"40-30",0.85,0,0
"3666",5,"40-30",0.875,0,0
"3667",5,"40-40",0.25,0,0
"3668",5,"40-40",0.275,0,0
"3669",5,"40-40",0.3,0,0
"3670",5,"40-40",0.325,0,0
"3671",5,"40-40",0.35,0,0
"3672",5,"40-40",0.375,0,0
"3673",5,"40-40",0.4,1,1.17647058823529
"3674",5,"40-40",0.425,1,1.1764705882353
"3675",5,"40-40",0.45,0,0
"3676",5,"40-40",0.475,1,1.1764705882353
"3677",5,"40-40",0.5,1,1.17647058823529
"3678",5,"40-40",0.525,2,2.35294117647059
"3679",5,"40-40",0.55,3,3.52941176470588
"3680",5,"40-40",0.575,4,4.70588235294117
"3681",5,"40-40",0.6,2,2.3529411764706
"3682",5,"40-40",0.625,7,8.23529411764705
"3683",5,"40-40",0.65,4,4.70588235294117
"3684",5,"40-40",0.675,6,7.05882352941176
"3685",5,"40-40",0.7,1,1.17647058823529
"3686",5,"40-40",0.725,0,0
"3687",5,"40-40",0.75,1,1.17647058823529
"3688",5,"40-40",0.775,0,0
"3689",5,"40-40",0.8,0,0
"3690",5,"40-40",0.825,0,0
"3691",5,"40-40",0.85,0,0
"3692",5,"40-40",0.875,0,0
"3693",5,"40-50",0.25,0,0
"3694",5,"40-50",0.275,0,0
"3695",5,"40-50",0.3,0,0
"3696",5,"40-50",0.325,0,0
"3697",5,"40-50",0.35,0,0
"3698",5,"40-50",0.375,1,3.07692307692307
"3699",5,"40-50",0.4,0,0
"3700",5,"40-50",0.425,0,0
"3701",5,"40-50",0.45,1,3.07692307692307
"3702",5,"40-50",0.475,1,3.07692307692308
"3703",5,"40-50",0.5,0,0
"3704",5,"40-50",0.525,3,9.23076923076922
"3705",5,"40-50",0.55,2,6.15384615384615
"3706",5,"40-50",0.575,1,3.07692307692307
"3707",5,"40-50",0.6,0,0
"3708",5,"40-50",0.625,1,3.07692307692307
"3709",5,"40-50",0.65,3,9.23076923076922
"3710",5,"40-50",0.675,0,0
"3711",5,"40-50",0.7,0,0
"3712",5,"40-50",0.725,0,0
"3713",5,"40-50",0.75,0,0
"3714",5,"40-50",0.775,0,0
"3715",5,"40-50",0.8,0,0
"3716",5,"40-50",0.825,0,0
"3717",5,"40-50",0.85,0,0
"3718",5,"40-50",0.875,0,0
"3719",5,"50-40",0.25,0,0
"3720",5,"50-40",0.275,0,0
"3721",5,"50-40",0.3,0,0
"3722",5,"50-40",0.325,0,0
"3723",5,"50-40",0.35,0,0
"3724",5,"50-40",0.375,0,0
"3725",5,"50-40",0.4,0,0
"3726",5,"50-40",0.425,0,0
"3727",5,"50-40",0.45,0,0
"3728",5,"50-40",0.475,1,1.6
"3729",5,"50-40",0.5,0,0
"3730",5,"50-40",0.525,6,9.59999999999999
"3731",5,"50-40",0.55,3,4.8
"3732",5,"50-40",0.575,3,4.8
"3733",5,"50-40",0.6,1,1.60000000000001
"3734",5,"50-40",0.625,3,4.8
"3735",5,"50-40",0.65,2,3.2
"3736",5,"50-40",0.675,3,4.8
"3737",5,"50-40",0.7,2,3.2
"3738",5,"50-40",0.725,0,0
"3739",5,"50-40",0.75,1,1.6
"3740",5,"50-40",0.775,0,0
"3741",5,"50-40",0.8,0,0
"3742",5,"50-40",0.825,0,0
"3743",5,"50-40",0.85,0,0
"3744",5,"50-40",0.875,0,0
