64,Facundo Arguello,40-30,20,1,.66666669,6,-1
64,Facundo Arguello,40-40,20,1,.2,5,-1
64,Facundo Arguello,40-50,20,1,0,5,-1
64,Facundo Arguello,50-40,20,1,0,1,-1
68,Alexander Zverev,0-0,20,1,.63636363,66,1.16614408508
68,Alexander Zverev,0-15,20,1,.375,24,-1
68,Alexander Zverev,0-30,20,1,.60000002,15,-1
68,Alexander Zverev,0-40,20,1,.66666669,6,-1
68,Alexander Zverev,15-0,20,1,.54761904,42,0.562730470179
68,Alexander Zverev,15-15,20,1,.60714287,28,-1
68,Alexander Zverev,15-30,20,1,.55000001,20,-1
68,Alexander Zverev,15-40,20,1,.30769232,13,-1
68,Alexander Zverev,30-0,20,1,.52173913,23,-1
68,Alexander Zverev,30-15,20,1,.85714287,28,-1
68,Alexander Zverev,30-30,20,1,.80000001,15,-1
68,Alexander Zverev,30-40,20,1,.42857143,7,-1
68,Alexander Zverev,40-0,20,1,.58333331,12,-1
68,Alexander Zverev,40-15,20,1,.65517241,29,-1
68,Alexander Zverev,40-30,20,1,.54545456,22,-1
68,Alexander Zverev,40-40,20,1,.46153846,13,-1
68,Alexander Zverev,40-50,20,1,.55555558,9,-1
68,Alexander Zverev,50-40,20,1,.54545456,11,-1
74,Victor Estrella,0-0,20,1,.71428573,28,-1
74,Victor Estrella,0-15,20,1,.5,8,-1
74,Victor Estrella,0-30,20,1,.75,4,-1
74,Victor Estrella,0-40,20,1,1,1,-1
74,Victor Estrella,15-0,20,1,.64999998,20,-1
74,Victor Estrella,15-15,20,1,.45454547,11,-1
74,Victor Estrella,15-30,20,1,.77777779,9,-1
74,Victor Estrella,15-40,20,1,.66666669,3,-1
74,Victor Estrella,30-0,20,1,.46153846,13,-1
74,Victor Estrella,30-15,20,1,.75,12,-1
74,Victor Estrella,30-30,20,1,.5,10,-1
74,Victor Estrella,30-40,20,1,.42857143,7,-1
74,Victor Estrella,40-0,20,1,.33333334,6,-1
74,Victor Estrella,40-15,20,1,.69230771,13,-1
74,Victor Estrella,40-30,20,1,.44444445,9,-1
74,Victor Estrella,40-40,20,1,.375,8,-1
74,Victor Estrella,40-50,20,1,.80000001,5,-1
74,Victor Estrella,50-40,20,1,.71428573,7,-1
81,Ryan Sweeting,0-0,20,1,.61764705,68,1.00608506451
81,Ryan Sweeting,0-15,20,1,.53846157,26,-1
81,Ryan Sweeting,0-30,20,1,.75,12,-1
81,Ryan Sweeting,0-40,20,1,.33333334,3,-1
81,Ryan Sweeting,15-0,20,1,.66666669,42,1.20077086234
81,Ryan Sweeting,15-15,20,1,.75,28,-1
81,Ryan Sweeting,15-30,20,1,.5625,16,-1
81,Ryan Sweeting,15-40,20,1,.75,8,-1
81,Ryan Sweeting,30-0,20,1,.71428573,28,-1
81,Ryan Sweeting,30-15,20,1,.68965518,29,-1
81,Ryan Sweeting,30-30,20,1,.6111111,18,-1
81,Ryan Sweeting,30-40,20,1,.69230771,13,-1
81,Ryan Sweeting,40-0,20,1,.80000001,20,-1
81,Ryan Sweeting,40-15,20,1,.79166669,24,-1
81,Ryan Sweeting,40-30,20,1,.4375,16,-1
81,Ryan Sweeting,40-40,20,1,.83333331,18,-1
81,Ryan Sweeting,40-50,20,1,.875,8,-1
81,Ryan Sweeting,50-40,20,1,.4375,16,-1
86,Daniel Smethurst,0-0,20,1,.86666667,15,-1
86,Daniel Smethurst,0-15,20,1,.5,2,-1
86,Daniel Smethurst,0-30,20,1,1,1,-1
86,Daniel Smethurst,15-0,20,1,.76923078,13,-1
86,Daniel Smethurst,15-15,20,1,.75,4,-1
86,Daniel Smethurst,15-30,20,1,1,2,-1
86,Daniel Smethurst,30-0,20,1,.60000002,10,-1
86,Daniel Smethurst,30-15,20,1,.5714286,7,-1
86,Daniel Smethurst,30-30,20,1,.40000001,5,-1
86,Daniel Smethurst,30-40,20,1,1,3,-1
86,Daniel Smethurst,40-0,20,1,.83333331,6,-1
86,Daniel Smethurst,40-15,20,1,.40000001,5,-1
86,Daniel Smethurst,40-30,20,1,.60000002,5,-1
86,Daniel Smethurst,40-40,20,1,.60000002,5,-1
86,Daniel Smethurst,40-50,20,1,.66666669,3,-1
86,Daniel Smethurst,50-40,20,1,.5,4,-1
87,Joao Souza,0-0,20,1,.55555558,18,-1
87,Joao Souza,0-15,20,1,.625,8,-1
